"ID_DISCENTE,""ANO_NASCIMENTO"",""PERIODO_INGRESSO"",""TIPO_INGRESSO"",""PERIODO_LETIVO"",""CAMPUS"",""CD_INEP"",""CURSO"",""CARGA_HORARIA_CURSO"",""TURNO"",""MODALIDADE"",""COTAS"",""ESCOLA_PUBLICA"",""BLS_ASSIST"",""DS_TP_SIT_ACAD"",""MONITOR_PROGRAD"",""SEXO"",""COR"",""NACIONALIDADE"",""CIDADE_NAT"",""UF_NAT"",""DEFIC"",""MOB_ACAD"",""TIPO_MOB_ACAD"",""IES_DEST"",""TIPO_MOB_ACAD_INTERNAC"",""PAIS_DEST"""
"276130,1993,""2014.1"",VESTIBULAR,""2020.2"",REITOR JOAQUIM AMAZONAS,13584,ENGENHARIA CIVIL,3900,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,NÃƒO DECLARADO,BRA,OLINDA,PE,NÃƒO,NÃƒO,,,,"
"276441,1996,""2014.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13572,ADMINISTRAÃ‡ÃƒO,3030,MANHA,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"276485,1995,""2014.1"",VESTIBULAR,""2020.1"",AGRESTE,101082,ADMINISTRAÃ‡ÃƒO -CAA,3000,MANHA,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"276666,1994,""2014.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,PRETA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"276704,1996,""2014.2"",VESTIBULAR,""2020.1"",AGRESTE,101092,PEDAGOGIA - CAA,3220,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,SIM,INTEGRALIZADO,NÃƒO,F,,BRA,CARUARU,PE,NÃƒO,NÃƒO,,,,"
"276795,1994,""2014.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13579,HISTÃ“RIA - LICENCIATURA,2830,TARDE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,NÃƒO DECLARADO,BRA,JABOATAO DOS GUARARAPES,PE,NÃƒO,NÃƒO,,,,"
"276907,1994,""2014.2"",VESTIBULAR,""2020.1"",AGRESTE,118100,MATEMÃTICA - LICENCIATURA - CAA,3000,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,SIM,MATRICULADO,NÃƒO,F,BRANCA,BRA,CARUARU,PE,NÃƒO,NÃƒO,,,,"
"276937,1996,""2014.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13625,TURISMO,3000,NOITE,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,SIM,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"277074,1994,""2014.1"",VESTIBULAR,""2020.1"",AGRESTE,101082,ADMINISTRAÃ‡ÃƒO -CAA,3000,MANHA,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,F,NÃƒO DECLARADO,BRA,JUREMA,PE,NÃƒO,NÃƒO,,,,"
"277244,1997,""2014.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13625,TURISMO,3000,NOITE,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,F,BRANCA,BRA,OLINDA,PE,NÃƒO,NÃƒO,,,,"
"277442,1994,""2014.1"",VESTIBULAR,""2020.1"",AGRESTE,101086,CIÃŠNCIAS ECONÃ”MICAS - CAA,3000,NOITE,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,F,PARDA,BRA,SURUBIM,PE,NÃƒO,NÃƒO,,,,"
"277460,1975,""2014.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13573,CIÃŠNCIAS CONTABEIS,3000,NOITE,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"5915,1975,""2014.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13573,CIÃŠNCIAS CONTABEIS,3000,NOITE,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"277479,1991,""2014.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,117390,ARQUEOLOGIA,2940,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"204800,1991,""2014.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,117390,ARQUEOLOGIA,2940,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"277508,1986,""2014.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13598,EDUCAÃ‡ÃƒO FÃSICA,3255,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRICULADO,NÃƒO,M,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"277508,1986,""2014.1"",VESTIBULAR,""2020.2"",REITOR JOAQUIM AMAZONAS,13598,EDUCAÃ‡ÃƒO FÃSICA,3255,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRICULADO,NÃƒO,M,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"277777,1996,""2014.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13589,FÃSICA - BACHARELADO,2560,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,M,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"277796,1993,""2014.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13572,ADMINISTRAÃ‡ÃƒO,3030,NOITE,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,F,PRETA,BRA,VITORIA DE SANTO ANTAO,PE,NÃƒO,NÃƒO,,,,"
"277819,1993,""2014.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13625,TURISMO,3000,NOITE,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,F,PRETA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"277900,1995,""2014.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13573,CIÃŠNCIAS CONTABEIS,3000,TARDE,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,M,BRANCA,BRA,OLINDA,PE,NÃƒO,NÃƒO,,,,"
"278066,1995,""2014.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,MANHA,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,PRETA,BRA,TIMBAUBA,PE,NÃƒO,NÃƒO,,,,"
"278113,1993,""2014.2"",VESTIBULAR,""2020.1"",AGRESTE,101127,DESIGN - CAA,3210,INTEGRAL,PRESENCIAL,AC,NÃƒO,SIM,INTEGRALIZADO,NÃƒO,F,NÃƒO DECLARADO,BRA,SURUBIM,PE,NÃƒO,NÃƒO,,,,"
"278416,1996,""2014.2"",VESTIBULAR,""2020.1"",AGRESTE,101092,PEDAGOGIA - CAA,3220,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,SIM,INTEGRALIZADO,NÃƒO,F,NÃƒO DECLARADO,BRA,SURUBIM,PE,NÃƒO,NÃƒO,,,,"
"278460,1995,""2014.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13572,ADMINISTRAÃ‡ÃƒO,3030,MANHA,PRESENCIAL,AC,NÃƒO INFORMADO,SIM,INTEGRALIZADO,NÃƒO,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"278467,1987,""2014.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,NOITE,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,SIM,F,PARDA,BRA,CAMARAGIBE,PE,NÃƒO,NÃƒO,,,,"
"278533,1995,""2014.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,MANHA,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"278682,1986,""2014.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,NOITE,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,F,PARDA,BRA,IGARASSU,PE,NÃƒO,NÃƒO,,,,"
"278737,1996,""2014.1"",VESTIBULAR,""2020.1"",AGRESTE,101129,ENGENHARIA CIVIL - CAA,4100,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,PARDA,BRA,SAO BENTO DO UNA,PE,NÃƒO,NÃƒO,,,,"
"280358,1995,""2014.1"",VESTIBULAR,""2020.1"",AGRESTE,101129,ENGENHARIA CIVIL - CAA,4100,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,F,BRANCA,BRA,SANTA CRUZ DO CAPIBARIBE,PE,NÃƒO,NÃƒO,,,,"
"280715,1996,""2014.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13572,ADMINISTRAÃ‡ÃƒO,3030,MANHA,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,M,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"280083,1995,""2014.2"",VESTIBULAR,""2020.1"",AGRESTE,101129,ENGENHARIA CIVIL - CAA,4100,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,SIM,INTEGRALIZADO,NÃƒO,M,PARDA,BRA,CUMARU,PE,NÃƒO,NÃƒO,,,,"
"280811,1995,""2014.2"",VESTIBULAR,""2020.1"",AGRESTE,101129,ENGENHARIA CIVIL - CAA,4100,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,SIM,INTEGRALIZADO,NÃƒO,M,PARDA,BRA,CUMARU,PE,NÃƒO,NÃƒO,,,,"
"280947,1996,""2014.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13616,ENGENHARIA ELÃ‰TRICA,3660,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,SIM,INTEGRALIZADO,SIM,M,PARDA,BRA,SANHARO,PE,NÃƒO,NÃƒO,,,,"
"281148,1996,""2014.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13616,ENGENHARIA ELÃ‰TRICA,3660,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,SIM,M,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"281175,1996,""2014.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13586,ENGENHARIA MECÃ‚NICA,3690,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,NÃƒO DECLARADO,BRA,AMARAJI,PE,NÃƒO,NÃƒO,,,,"
"281175,1996,""2014.2"",VESTIBULAR,""2020.2"",REITOR JOAQUIM AMAZONAS,13586,ENGENHARIA MECÃ‚NICA,3690,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,NÃƒO DECLARADO,BRA,AMARAJI,PE,NÃƒO,NÃƒO,,,,"
"281181,1995,""2014.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13584,ENGENHARIA CIVIL,3900,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRICULADO,SIM,M,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"281181,1995,""2014.2"",VESTIBULAR,""2020.2"",REITOR JOAQUIM AMAZONAS,13584,ENGENHARIA CIVIL,3900,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRICULADO,SIM,M,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"281187,1995,""2014.2"",VESTIBULAR,""2020.1"",AGRESTE,101129,ENGENHARIA CIVIL - CAA,4100,INTEGRAL,PRESENCIAL,AC,NÃƒO,SIM,INTEGRALIZADO,NÃƒO,F,NÃƒO DECLARADO,BRA,CARUARU,PE,NÃƒO,NÃƒO,,,,"
"281224,1993,""2014.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13586,ENGENHARIA MECÃ‚NICA,3690,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,F,BRANCA,BRA,OLINDA,PE,NÃƒO,NÃƒO,,,,"
"281560,1995,""2014.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13584,ENGENHARIA CIVIL,3900,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,M,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"281601,1993,""2014.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13588,ENGENHARIA QUÃMICA,3885,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,SIM,INTEGRALIZADO,SIM,F,NÃƒO DECLARADO,BRA,CAMARAGIBE,PE,NÃƒO,NÃƒO,,,,"
"281630,1994,""2014.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13591,QUÃMICA - BACHARELADO,2530,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,M,NÃƒO DECLARADO,BRA,LIMOEIRO,PE,NÃƒO,NÃƒO,,,,"
"281768,1994,""2014.2"",TRANSFERENCIA INTERNA,""2020.1"",AGRESTE,101129,ENGENHARIA CIVIL - CAA,4100,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,NÃƒO DECLARADO,BRA,BOM JARDIM,PE,NÃƒO,NÃƒO,,,,"
"250912,1994,""2014.2"",TRANSFERENCIA INTERNA,""2020.1"",AGRESTE,101129,ENGENHARIA CIVIL - CAA,4100,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,NÃƒO DECLARADO,BRA,BOM JARDIM,PE,NÃƒO,NÃƒO,,,,"
"249096,1993,""2014.2"",TRANSFERENCIA INTERNA,""2020.1"",REITOR JOAQUIM AMAZONAS,13600,FARMACIA,3465,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"281834,1993,""2014.2"",TRANSFERENCIA INTERNA,""2020.1"",REITOR JOAQUIM AMAZONAS,13600,FARMACIA,3465,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"37856,1978,""2014.2"",TRANSFERENCIA INTERNA,""2020.1"",REITOR JOAQUIM AMAZONAS,13600,FARMACIA,3465,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,M,NÃƒO DECLARADO,BRA,CAMARAGIBE,PE,NÃƒO,NÃƒO,,,,"
"237671,1978,""2014.2"",TRANSFERENCIA INTERNA,""2020.1"",REITOR JOAQUIM AMAZONAS,13600,FARMACIA,3465,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,M,NÃƒO DECLARADO,BRA,CAMARAGIBE,PE,NÃƒO,NÃƒO,,,,"
"281859,1978,""2014.2"",TRANSFERENCIA INTERNA,""2020.1"",REITOR JOAQUIM AMAZONAS,13600,FARMACIA,3465,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,M,NÃƒO DECLARADO,BRA,CAMARAGIBE,PE,NÃƒO,NÃƒO,,,,"
"267170,1992,""2014.2"",TRANSFERENCIA INTERNA,""2020.1"",REITOR JOAQUIM AMAZONAS,13597,BIOMEDICINA,2760,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,PARDA,BRA,CARPINA,PE,NÃƒO,NÃƒO,,,,"
"282009,1992,""2014.2"",TRANSFERENCIA INTERNA,""2020.1"",REITOR JOAQUIM AMAZONAS,13597,BIOMEDICINA,2760,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,PARDA,BRA,CARPINA,PE,NÃƒO,NÃƒO,,,,"
"250257,1994,""2014.2"",TRANSFERENCIA INTERNA,""2020.1"",AGRESTE,118092,ENGENHARIA DE PRODUÃ‡ÃƒO - CAA,3765,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,PARDA,BRA,PANELAS,PE,NÃƒO,NÃƒO,,,,"
"282010,1994,""2014.2"",TRANSFERENCIA INTERNA,""2020.1"",AGRESTE,118092,ENGENHARIA DE PRODUÃ‡ÃƒO - CAA,3765,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,PARDA,BRA,PANELAS,PE,NÃƒO,NÃƒO,,,,"
"167246,1980,""2015.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,52231,GEOGRAFIA - LICENCIATURA,2520,MANHA,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,PRETA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"287033,1996,""2015.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,117378,CIÃŠNCIA POLÃTICA,2520,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"287063,1996,""2015.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,1136142,SISTEMAS DE INFORMAÃ‡ÃƒO,3000,TARDE/NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,SIM,INTEGRALIZADO,SIM,M,NÃƒO DECLARADO,BRA,LIMOEIRO,PE,NÃƒO,NÃƒO,,,,"
"287080,1995,""2015.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,58854,ENGENHARIA DA COMPUTAÃ‡ÃƒO,4065,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,M,NÃƒO DECLARADO,BRA,BARREIROS,PE,NÃƒO,NÃƒO,,,,"
"287089,1997,""2015.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13600,FARMACIA,3465,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"249482,1994,""2015.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,1136142,SISTEMAS DE INFORMAÃ‡ÃƒO,3000,TARDE/NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"287166,1995,""2015.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,313579,HISTÃ“RIA - BACHARELADO,2430,TARDE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,PRETA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"287171,1995,""2015.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13595,CIÃŠNCIA DA COMPUTAÃ‡ÃƒO - CIN,3495,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"287191,1996,""2015.1"",SISU,""2020.1"",VITORIA,5000731,EDUCAÃ‡ÃƒO FÃSICA-BACHARELADO-CAV,3375,MANHA,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,M,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"252962,1991,""2015.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13592,MATEMÃTICA - BACHARELADO,2330,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,NÃƒO DECLARADO,BRA,OLINDA,PE,NÃƒO,NÃƒO,,,,"
"281833,1991,""2015.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13592,MATEMÃTICA - BACHARELADO,2330,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,NÃƒO DECLARADO,BRA,OLINDA,PE,NÃƒO,NÃƒO,,,,"
"203377,1991,""2015.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13592,MATEMÃTICA - BACHARELADO,2330,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,NÃƒO DECLARADO,BRA,OLINDA,PE,NÃƒO,NÃƒO,,,,"
"263367,1996,""2015.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13616,ENGENHARIA ELÃ‰TRICA,3660,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"287296,1996,""2015.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13588,ENGENHARIA QUÃMICA,3885,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,NÃƒO DECLARADO,BRA,NATAL,RN,NÃƒO,NÃƒO,,,,"
"287336,1994,""2015.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,117376,OCEANOGRAFIA,3880,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,BRANCA,BRA,MACEIO,AL,NÃƒO,NÃƒO,,,,"
"287391,1989,""2015.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13600,FARMACIA,3465,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"287580,1997,""2015.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13584,ENGENHARIA CIVIL,3900,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,BRANCA,BRA,SAO JOSE DO EGITO,PE,NÃƒO,NÃƒO,,,,"
"287598,1989,""2015.1"",SISU,""2020.1"",AGRESTE,101127,DESIGN - CAA,3210,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,SIM,INTEGRALIZADO,SIM,F,AMARELA,BRA,CARUARU,PE,NÃƒO,NÃƒO,,,,"
"287644,1989,""2015.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,313577,FILOSOFIA-BACHARELADO,2490,TARDE,PRESENCIAL,AC,NÃƒO INFORMADO,SIM,INTEGRALIZADO,NÃƒO,M,PRETA,BRA,ABREU E LIMA,PE,NÃƒO,NÃƒO,,,,"
"287669,1996,""2015.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13572,ADMINISTRAÃ‡ÃƒO,3030,MANHA,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"287749,1990,""2015.1"",SISU,""2020.1"",AGRESTE,101092,PEDAGOGIA - CAA,3220,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,SIM,INTEGRALIZADO,NÃƒO,F,PARDA,BRA,SAIRE,PE,NÃƒO,NÃƒO,,,,"
"287777,1997,""2015.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,58856,ENGENHARIA BIOMÃ‰DICA,3600,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"287805,1995,""2015.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13573,CIÃŠNCIAS CONTABEIS,3000,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"288234,1998,""2015.1"",SISU,""2020.1"",AGRESTE,101086,CIÃŠNCIAS ECONÃ”MICAS - CAA,3000,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,SIM,INTEGRALIZADO,NÃƒO,M,NÃƒO DECLARADO,BRA,GRAVATA,PE,NÃƒO,NÃƒO,,,,"
"288300,1993,""2015.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13581,SERVIÃ‡O SOCIAL,3100,MANHA,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,PRETA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"288300,1993,""2015.1"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,13581,SERVIÃ‡O SOCIAL,3100,MANHA,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,PRETA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"250801,1993,""2015.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,58854,ENGENHARIA DA COMPUTAÃ‡ÃƒO,4065,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,M,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
